CustomerID,RegisterDate,Gender,BirthYear,Addr1,Addr2,Age,AgeGroup,OrderID,Seq,OrderDate,ProductID,Qty,Amt,Year,Month,churn,Register,Visit_3M_Cnt,Amt_3M_sum
c118750,,1,1.0,1,1,1.0,1.0,129.0,3.0,2016-07-02 00:00:00,p1005771,1.0,1850.0,2016.0,7.0,0,,,
c076462,,1,1.0,1,1,1.0,1.0,143.0,1.0,2016-07-02 00:00:00,p1233511,3.0,6150.0,2016.0,7.0,0,,5.0,24440.0
c044231,,1,1.0,1,1,1.0,1.0,3.0,6.0,2016-07-02 00:00:00,p1005891,2.0,3900.0,2016.0,7.0,0,,4.0,171182.0
c179633,,1,1.0,1,1,1.0,1.0,9.0,4.0,2016-07-02 00:00:00,p1097821,1.0,1000.0,2016.0,7.0,0,,7.0,31386.0
c221347,,1,1.0,1,1,1.0,1.0,147.0,1.0,2016-07-02 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,0,,3.0,6900.0
c017546,,1,1.0,1,1,1.0,1.0,151.0,1.0,2016-07-02 00:00:00,p1012581,2.0,2100.0,2016.0,7.0,0,,6.0,33181.0
c268330,,1,1.0,1,1,1.0,1.0,155.0,3.0,2016-07-02 00:00:00,p1231011,3.0,2727.0,2016.0,7.0,0,,15.0,94999.0
c037932,,1,1.0,1,1,1.0,1.0,7.0,1.0,2016-07-02 00:00:00,p1159481,1.0,1650.0,2016.0,7.0,0,,13.0,64856.0
c131602,,1,1.0,1,1,1.0,1.0,45.0,4.0,2016-07-02 00:00:00,p1005771,1.0,1850.0,2016.0,7.0,0,,2.0,2000.0
c105872,,1,1.0,1,1,1.0,1.0,47.0,2.0,2016-07-02 00:00:00,p1139681,1.0,909.0,2016.0,7.0,0,,3.0,13400.0
c017531,,1,1.0,1,1,1.0,1.0,3.0,1.0,2016-07-03 00:00:00,p1246581,5.0,5680.0,2016.0,7.0,0,,4.0,12221.0
c116443,,1,1.0,1,1,1.0,1.0,13.0,3.0,2016-07-03 00:00:00,p1012641,1.0,1100.0,2016.0,7.0,0,,15.0,93538.0
c125354,,1,1.0,1,1,1.0,1.0,27.0,3.0,2016-07-03 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,10.0,113371.0
c274736,,1,1.0,1,1,1.0,1.0,29.0,13.0,2016-07-03 00:00:00,p1012761,1.0,1900.0,2016.0,7.0,0,,6.0,50583.0
c181747,,1,1.0,1,1,1.0,1.0,33.0,1.0,2016-07-03 00:00:00,p1005891,2.0,3900.0,2016.0,7.0,0,,5.0,7600.0
c177887,,1,1.0,1,1,1.0,1.0,35.0,3.0,2016-07-03 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,11.0,96573.0
c105891,,1,1.0,1,1,1.0,1.0,43.0,2.0,2016-07-03 00:00:00,p1097831,1.0,1455.0,2016.0,7.0,0,,4.0,12391.0
c168775,,1,1.0,1,1,1.0,1.0,47.0,1.0,2016-07-03 00:00:00,p1233511,1.0,2050.0,2016.0,7.0,0,,6.0,26260.0
c300788,,1,1.0,1,1,1.0,1.0,53.0,3.0,2016-07-03 00:00:00,p1097821,1.0,1000.0,2016.0,7.0,0,,17.0,210859.0
c258782,,1,1.0,1,1,1.0,1.0,55.0,3.0,2016-07-03 00:00:00,p1119071,1.0,1091.0,2016.0,7.0,0,,3.0,9918.0
c115575,,1,1.0,1,1,1.0,1.0,69.0,1.0,2016-07-03 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,0,,16.0,94270.0
c082656,,1,1.0,1,1,1.0,1.0,87.0,10.0,2016-07-03 00:00:00,p1246581,2.0,2272.0,2016.0,7.0,0,,3.0,7450.0
c135336,,1,1.0,1,1,1.0,1.0,89.0,1.0,2016-07-03 00:00:00,p1030071,1.0,2450.0,2016.0,7.0,1,,1.0,2000.0
c050169,,1,1.0,1,1,1.0,1.0,93.0,7.0,2016-07-03 00:00:00,p1191881,1.0,1750.0,2016.0,7.0,0,,7.0,35877.0
c172178,,1,1.0,1,1,1.0,1.0,97.0,3.0,2016-07-03 00:00:00,p1233511,1.0,2050.0,2016.0,7.0,0,,2.0,11100.0
c142912,,1,1.0,1,1,1.0,1.0,99.0,2.0,2016-07-03 00:00:00,p1097591,1.0,600.0,2016.0,7.0,1,,1.0,1182.0
c085328,,1,1.0,1,1,1.0,1.0,111.0,7.0,2016-07-03 00:00:00,p1200641,1.0,5200.0,2016.0,7.0,1,,9.0,81450.0
c293494,,1,1.0,1,1,1.0,1.0,119.0,1.0,2016-07-03 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,1,,1.0,-3751.0
c097121,,1,1.0,1,1,1.0,1.0,125.0,7.0,2016-07-03 00:00:00,p1030071,1.0,2450.0,2016.0,7.0,0,,7.0,45950.0
c173870,,1,1.0,1,1,1.0,1.0,149.0,3.0,2016-07-03 00:00:00,p1026741,2.0,6454.0,2016.0,7.0,0,,5.0,37718.0
c032944,,1,1.0,1,1,1.0,1.0,5.0,1.0,2016-07-03 00:00:00,p1200641,1.0,5200.0,2016.0,7.0,0,,14.0,69754.0
c237565,,1,1.0,1,1,1.0,1.0,9.0,2.0,2016-07-03 00:00:00,p1133371,2.0,2000.0,2016.0,7.0,0,,8.0,34211.0
c204015,,1,1.0,1,1,1.0,1.0,11.0,1.0,2016-07-03 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,5.0,22600.0
c028666,,1,1.0,1,1,1.0,1.0,13.0,4.0,2016-07-03 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,17.0,189285.0
c083863,,1,1.0,1,1,1.0,1.0,25.0,3.0,2016-07-03 00:00:00,p1005771,1.0,1850.0,2016.0,7.0,0,,2.0,7900.0
c300199,,1,1.0,1,1,1.0,1.0,31.0,1.0,2016-07-03 00:00:00,p1162631,1.0,4600.0,2016.0,7.0,1,,,
c017754,,1,1.0,1,1,1.0,1.0,33.0,2.0,2016-07-03 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,17.0,92530.0
c215485,,1,1.0,1,1,1.0,1.0,35.0,3.0,2016-07-03 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,0,,4.0,11250.0
c130228,,1,1.0,1,1,1.0,1.0,37.0,8.0,2016-07-03 00:00:00,p1012641,1.0,1100.0,2016.0,7.0,0,,12.0,74920.0
c052684,,1,1.0,1,1,1.0,1.0,45.0,2.0,2016-07-03 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,18.0,68029.0
c302963,,1,1.0,1,1,1.0,1.0,51.0,2.0,2016-07-03 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,12.0,45563.0
c230788,,1,1.0,1,1,1.0,1.0,57.0,2.0,2016-07-03 00:00:00,p1200641,1.0,5200.0,2016.0,7.0,0,,4.0,27932.0
c140627,,1,1.0,1,1,1.0,1.0,73.0,2.0,2016-07-03 00:00:00,p1234751,1.0,818.0,2016.0,7.0,0,,11.0,125197.0
c164806,,1,1.0,1,1,1.0,1.0,79.0,2.0,2016-07-03 00:00:00,p1030071,2.0,4900.0,2016.0,7.0,0,,10.0,63580.0
c277294,,1,1.0,1,1,1.0,1.0,81.0,1.0,2016-07-03 00:00:00,p1149411,1.0,1000.0,2016.0,7.0,0,,4.0,14800.0
c206248,,1,1.0,1,1,1.0,1.0,83.0,6.0,2016-07-03 00:00:00,p1159481,1.0,1650.0,2016.0,7.0,0,,27.0,304190.0
c203235,,1,1.0,1,1,1.0,1.0,85.0,2.0,2016-07-03 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,0,,6.0,45801.0
c111750,,1,1.0,1,1,1.0,1.0,99.0,1.0,2016-07-03 00:00:00,p1149401,1.0,909.0,2016.0,7.0,0,,15.0,82490.0
c282263,,1,1.0,1,1,1.0,1.0,111.0,10.0,2016-07-03 00:00:00,p1012641,1.0,1100.0,2016.0,7.0,0,,7.0,23734.0
c173976,,1,1.0,1,1,1.0,1.0,141.0,2.0,2016-07-03 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,0,,5.0,9200.0
c046044,,1,1.0,1,1,1.0,1.0,69.0,3.0,2016-07-04 00:00:00,p1005771,2.0,3700.0,2016.0,7.0,1,,3.0,14650.0
c112428,,1,1.0,1,1,1.0,1.0,71.0,3.0,2016-07-04 00:00:00,p1119071,1.0,1091.0,2016.0,7.0,0,,14.0,78683.0
c131272,,1,1.0,1,1,1.0,1.0,117.0,1.0,2016-07-04 00:00:00,p1144371,1.0,1250.0,2016.0,7.0,0,,5.0,18997.0
c295995,,1,1.0,1,1,1.0,1.0,131.0,2.0,2016-07-04 00:00:00,p1005891,1.0,1950.0,2016.0,7.0,0,,3.0,5350.0
c085186,,1,1.0,1,1,1.0,1.0,139.0,2.0,2016-07-04 00:00:00,p1255281,1.0,1182.0,2016.0,7.0,0,,36.0,197067.0
c017605,,1,1.0,1,1,1.0,1.0,145.0,1.0,2016-07-04 00:00:00,p1246581,5.0,5680.0,2016.0,7.0,0,,10.0,26745.0
c218997,,1,1.0,1,1,1.0,1.0,147.0,1.0,2016-07-04 00:00:00,p1012951,1.0,1200.0,2016.0,7.0,0,,14.0,39104.0
c271006,,1,1.0,1,1,1.0,1.0,149.0,1.0,2016-07-04 00:00:00,p1231011,1.0,909.0,2016.0,7.0,0,,13.0,31688.0
c173861,,1,1.0,1,1,1.0,1.0,153.0,2.0,2016-07-04 00:00:00,p1012881,1.0,1600.0,2016.0,7.0,0,,,
c110521,,1,1.0,1,1,1.0,1.0,159.0,1.0,2016-07-04 00:00:00,p1144371,1.0,1250.0,2016.0,7.0,0,,25.0,156308.0
c298592,,1,1.0,1,1,1.0,1.0,161.0,1.0,2016-07-04 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,12.0,46473.0
c226725,,1,1.0,1,1,1.0,1.0,177.0,4.0,2016-07-04 00:00:00,p1054261,1.0,2091.0,2016.0,7.0,0,,9.0,46032.0
c038572,,1,1.0,1,1,1.0,1.0,181.0,4.0,2016-07-04 00:00:00,p1030071,1.0,2450.0,2016.0,7.0,0,,4.0,13145.0
c265814,,1,1.0,1,1,1.0,1.0,185.0,1.0,2016-07-04 00:00:00,p1133371,1.0,1000.0,2016.0,7.0,0,,9.0,28821.0
c082264,,1,1.0,1,1,1.0,1.0,203.0,1.0,2016-07-04 00:00:00,p1005771,1.0,1850.0,2016.0,7.0,1,,2.0,25978.0
c255519,,1,1.0,1,1,1.0,1.0,207.0,5.0,2016-07-04 00:00:00,p1159481,1.0,1650.0,2016.0,7.0,0,,,
c146132,,1,1.0,1,1,1.0,1.0,23.0,3.0,2016-07-04 00:00:00,p1233511,1.0,1900.0,2016.0,7.0,0,,15.0,92977.0
c056226,,1,1.0,1,1,1.0,1.0,29.0,4.0,2016-07-04 00:00:00,p1005771,1.0,1850.0,2016.0,7.0,0,,3.0,18927.0
c276338,,1,1.0,1,1,1.0,1.0,31.0,2.0,2016-07-04 00:00:00,p1012751,1.0,1250.0,2016.0,7.0,0,,10.0,14277.0
c283989,,1,1.0,1,1,1.0,1.0,35.0,3.0,2016-07-04 00:00:00,p1012751,1.0,1250.0,2016.0,7.0,0,,17.0,158088.0
c261253,,1,1.0,1,1,1.0,1.0,47.0,1.0,2016-07-04 00:00:00,p1052661,1.0,1455.0,2016.0,7.0,1,,,
c051771,,1,1.0,1,1,1.0,1.0,57.0,1.0,2016-07-04 00:00:00,p1012751,1.0,1250.0,2016.0,7.0,0,,15.0,69350.0
c100815,,1,1.0,1,1,1.0,1.0,69.0,7.0,2016-07-04 00:00:00,p1005891,1.0,1950.0,2016.0,7.0,0,,18.0,131017.0
c083132,,1,1.0,1,1,1.0,1.0,73.0,2.0,2016-07-04 00:00:00,p1005891,1.0,1950.0,2016.0,7.0,0,,19.0,28347.0
c069521,,1,1.0,1,1,1.0,1.0,75.0,7.0,2016-07-04 00:00:00,p1246581,2.0,2272.0,2016.0,7.0,1,,1.0,4450.0
c150852,,1,1.0,1,1,1.0,1.0,77.0,4.0,2016-07-04 00:00:00,p1233511,2.0,3800.0,2016.0,7.0,0,,2.0,7300.0
c127244,,1,1.0,1,1,1.0,1.0,85.0,1.0,2016-07-04 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,4.0,23660.0
c258537,,1,1.0,1,1,1.0,1.0,91.0,1.0,2016-07-04 00:00:00,p1284851,1.0,2750.0,2016.0,7.0,1,,13.0,101488.0
c113117,,1,1.0,1,1,1.0,1.0,93.0,3.0,2016-07-04 00:00:00,p1012751,1.0,1250.0,2016.0,7.0,0,,8.0,22350.0
c175118,,1,1.0,1,1,1.0,1.0,95.0,4.0,2016-07-04 00:00:00,p1030071,1.0,2450.0,2016.0,7.0,0,,11.0,23046.0
c121442,,1,1.0,1,1,1.0,1.0,97.0,2.0,2016-07-04 00:00:00,p1144371,1.0,1250.0,2016.0,7.0,1,,1.0,8800.0
c269408,,1,1.0,1,1,1.0,1.0,35.0,12.0,2016-07-04 00:00:00,p1012761,1.0,1900.0,2016.0,7.0,0,,3.0,14205.0
c093505,,1,1.0,1,1,1.0,1.0,49.0,3.0,2016-07-04 00:00:00,p1006411,5.0,5455.0,2016.0,7.0,0,,2.0,7100.0
c294987,,1,1.0,1,1,1.0,1.0,51.0,4.0,2016-07-04 00:00:00,p1133371,1.0,1000.0,2016.0,7.0,0,,3.0,15325.0
c272292,,1,1.0,1,1,1.0,1.0,55.0,5.0,2016-07-04 00:00:00,p1133371,1.0,1000.0,2016.0,7.0,0,,11.0,106773.0
c082560,,1,1.0,1,1,1.0,1.0,57.0,3.0,2016-07-04 00:00:00,p1284851,1.0,2750.0,2016.0,7.0,0,,15.0,60494.0
c093697,,1,1.0,1,1,1.0,1.0,63.0,1.0,2016-07-04 00:00:00,p1284851,1.0,2750.0,2016.0,7.0,0,,7.0,88120.0
c117925,,1,1.0,1,1,1.0,1.0,105.0,3.0,2016-07-04 00:00:00,p1012581,1.0,1050.0,2016.0,7.0,0,,12.0,77740.0
c171748,,1,1.0,1,1,1.0,1.0,111.0,2.0,2016-07-04 00:00:00,p1144371,1.0,1250.0,2016.0,7.0,0,,6.0,28500.0
c179219,,1,1.0,1,1,1.0,1.0,115.0,1.0,2016-07-04 00:00:00,p1012881,1.0,1600.0,2016.0,7.0,0,,15.0,71679.0
c139739,,1,1.0,1,1,1.0,1.0,117.0,3.0,2016-07-04 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,1,,3.0,5400.0
c280766,,1,1.0,1,1,1.0,1.0,121.0,4.0,2016-07-04 00:00:00,p1012881,1.0,1600.0,2016.0,7.0,0,,3.0,36850.0
c283212,,1,1.0,1,1,1.0,1.0,125.0,2.0,2016-07-04 00:00:00,p1284851,1.0,2750.0,2016.0,7.0,0,,14.0,89161.0
c034999,,1,1.0,1,1,1.0,1.0,133.0,2.0,2016-07-04 00:00:00,p1005771,1.0,1850.0,2016.0,7.0,1,,,
c030869,,1,1.0,1,1,1.0,1.0,151.0,7.0,2016-07-04 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,3.0,15757.0
c048405,,1,1.0,1,1,1.0,1.0,157.0,4.0,2016-07-04 00:00:00,p1119071,2.0,2182.0,2016.0,7.0,0,,18.0,139738.0
c147397,,1,1.0,1,1,1.0,1.0,167.0,1.0,2016-07-04 00:00:00,p1005891,1.0,1950.0,2016.0,7.0,0,,2.0,3000.0
c300978,,1,1.0,1,1,1.0,1.0,189.0,2.0,2016-07-04 00:00:00,p1191881,1.0,1750.0,2016.0,7.0,0,,6.0,59629.0
c135010,,1,1.0,1,1,1.0,1.0,193.0,4.0,2016-07-04 00:00:00,p1211951,1.0,1700.0,2016.0,7.0,0,,8.0,86034.0
c017567,,1,1.0,1,1,1.0,1.0,21.0,3.0,2016-07-04 00:00:00,p1005891,1.0,1950.0,2016.0,7.0,0,,8.0,16700.0
c057902,,1,1.0,1,1,1.0,1.0,97.0,3.0,2016-07-05 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,27.0,125530.0
c214911,,1,1.0,1,1,1.0,1.0,99.0,1.0,2016-07-05 00:00:00,p1030071,1.0,2450.0,2016.0,7.0,0,,14.0,65551.0
c236919,,1,1.0,1,1,1.0,1.0,111.0,1.0,2016-07-05 00:00:00,p1012761,1.0,1900.0,2016.0,7.0,0,,1.0,1900.0
c037575,,1,1.0,1,1,1.0,1.0,131.0,2.0,2016-07-05 00:00:00,p1191881,1.0,1750.0,2016.0,7.0,0,,1.0,6400.0
c067375,,1,1.0,1,1,1.0,1.0,145.0,4.0,2016-07-05 00:00:00,p1030071,1.0,2450.0,2016.0,7.0,0,,10.0,84323.0
c122996,,1,1.0,1,1,1.0,1.0,155.0,2.0,2016-07-05 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,3.0,9550.0
c062155,,1,1.0,1,1,1.0,1.0,165.0,4.0,2016-07-05 00:00:00,p1246581,2.0,2272.0,2016.0,7.0,0,,1.0,3850.0
c086449,,1,1.0,1,1,1.0,1.0,37.0,1.0,2016-07-05 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,1,,3.0,31017.0
c088320,,1,1.0,1,1,1.0,1.0,57.0,1.0,2016-07-05 00:00:00,p1233511,1.0,1900.0,2016.0,7.0,0,,30.0,91535.0
c292381,,1,1.0,1,1,1.0,1.0,61.0,8.0,2016-07-05 00:00:00,p1012581,1.0,1050.0,2016.0,7.0,0,,3.0,34300.0
c155920,,1,1.0,1,1,1.0,1.0,65.0,2.0,2016-07-05 00:00:00,p1284851,1.0,2750.0,2016.0,7.0,0,,7.0,22996.0
c051732,,1,1.0,1,1,1.0,1.0,71.0,1.0,2016-07-05 00:00:00,p1030071,1.0,2450.0,2016.0,7.0,0,,5.0,26470.0
c037915,,1,1.0,1,1,1.0,1.0,109.0,1.0,2016-07-05 00:00:00,p1012881,1.0,1600.0,2016.0,7.0,0,,17.0,117797.0
c051626,,1,1.0,1,1,1.0,1.0,119.0,1.0,2016-07-05 00:00:00,p1144371,2.0,2500.0,2016.0,7.0,1,,2.0,6250.0
c218626,,1,1.0,1,1,1.0,1.0,135.0,1.0,2016-07-05 00:00:00,p1234751,1.0,909.0,2016.0,7.0,0,,9.0,34911.0
c039743,,1,1.0,1,1,1.0,1.0,149.0,2.0,2016-07-05 00:00:00,p1012761,1.0,1900.0,2016.0,7.0,0,,2.0,11700.0
c211881,,1,1.0,1,1,1.0,1.0,153.0,4.0,2016-07-05 00:00:00,p1005771,1.0,1850.0,2016.0,7.0,0,,2.0,4450.0
c017727,,1,1.0,1,1,1.0,1.0,159.0,5.0,2016-07-05 00:00:00,p1233511,1.0,1900.0,2016.0,7.0,0,,2.0,19050.0
c135606,,1,1.0,1,1,1.0,1.0,161.0,2.0,2016-07-05 00:00:00,p1144371,1.0,1250.0,2016.0,7.0,0,,12.0,79355.0
c044380,,1,1.0,1,1,1.0,1.0,165.0,13.0,2016-07-05 00:00:00,p1234751,1.0,909.0,2016.0,7.0,0,,7.0,28900.0
c051894,,1,1.0,1,1,1.0,1.0,173.0,1.0,2016-07-05 00:00:00,p1005891,1.0,1950.0,2016.0,7.0,0,,5.0,17277.0
c265761,,1,1.0,1,1,1.0,1.0,181.0,1.0,2016-07-05 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,6.0,61264.0
c201165,,1,1.0,1,1,1.0,1.0,183.0,1.0,2016-07-05 00:00:00,p1231011,1.0,909.0,2016.0,7.0,0,,13.0,61618.0
c040493,,1,1.0,1,1,1.0,1.0,193.0,1.0,2016-07-05 00:00:00,p1030071,1.0,2450.0,2016.0,7.0,0,,4.0,32773.0
c204329,,1,1.0,1,1,1.0,1.0,207.0,3.0,2016-07-05 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,0,,6.0,20300.0
c304031,,1,1.0,1,1,1.0,1.0,41.0,1.0,2016-07-05 00:00:00,p1005891,1.0,1950.0,2016.0,7.0,0,,3.0,20786.0
c295037,,1,1.0,1,1,1.0,1.0,49.0,4.0,2016-07-05 00:00:00,p1246581,2.0,2272.0,2016.0,7.0,1,,2.0,3750.0
c222322,,1,1.0,1,1,1.0,1.0,55.0,2.0,2016-07-05 00:00:00,p1284851,1.0,2750.0,2016.0,7.0,0,,13.0,58526.0
c064759,,1,1.0,1,1,1.0,1.0,61.0,1.0,2016-07-05 00:00:00,p1012641,1.0,1100.0,2016.0,7.0,0,,3.0,21427.0
c017594,,1,1.0,1,1,1.0,1.0,63.0,3.0,2016-07-05 00:00:00,p1012581,1.0,1050.0,2016.0,7.0,0,,1.0,1150.0
c124222,,1,1.0,1,1,1.0,1.0,65.0,2.0,2016-07-05 00:00:00,p1231011,2.0,1726.0,2016.0,7.0,1,,,
c281886,,1,1.0,1,1,1.0,1.0,77.0,1.0,2016-07-05 00:00:00,p1012641,1.0,1100.0,2016.0,7.0,0,,6.0,18067.0
c135760,,1,1.0,1,1,1.0,1.0,81.0,1.0,2016-07-05 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,0,,5.0,12000.0
c017487,,1,1.0,1,1,1.0,1.0,83.0,1.0,2016-07-05 00:00:00,p1133371,2.0,2000.0,2016.0,7.0,0,,9.0,44206.0
c082146,,1,1.0,1,1,1.0,1.0,89.0,3.0,2016-07-05 00:00:00,p1030071,1.0,2450.0,2016.0,7.0,0,,6.0,22278.0
c118603,,1,1.0,1,1,1.0,1.0,133.0,3.0,2016-07-06 00:00:00,p1030071,1.0,2450.0,2016.0,7.0,0,,5.0,30470.0
c149399,,1,1.0,1,1,1.0,1.0,135.0,1.0,2016-07-06 00:00:00,p1255281,1.0,1182.0,2016.0,7.0,0,,5.0,5728.0
c278247,,1,1.0,1,1,1.0,1.0,137.0,3.0,2016-07-06 00:00:00,p1012751,1.0,1250.0,2016.0,7.0,0,,,
c129299,,1,1.0,1,1,1.0,1.0,157.0,3.0,2016-07-06 00:00:00,p1133371,4.0,4000.0,2016.0,7.0,0,,11.0,51205.0
c138630,,1,1.0,1,1,1.0,1.0,165.0,4.0,2016-07-06 00:00:00,p1012581,1.0,1050.0,2016.0,7.0,1,,9.0,48427.0
c038309,,1,1.0,1,1,1.0,1.0,175.0,2.0,2016-07-06 00:00:00,p1012751,1.0,1250.0,2016.0,7.0,1,,,
c118110,,1,1.0,1,1,1.0,1.0,205.0,3.0,2016-07-06 00:00:00,p1231011,1.0,909.0,2016.0,7.0,0,,10.0,53336.0
c279451,,1,1.0,1,1,1.0,1.0,223.0,1.0,2016-07-06 00:00:00,p1012761,1.0,1900.0,2016.0,7.0,0,,10.0,32196.0
c131055,,1,1.0,1,1,1.0,1.0,227.0,1.0,2016-07-06 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,0,,3.0,15850.0
c123918,,1,1.0,1,1,1.0,1.0,23.0,5.0,2016-07-06 00:00:00,p1284851,1.0,2750.0,2016.0,7.0,0,,18.0,51471.0
c125381,,1,1.0,1,1,1.0,1.0,45.0,2.0,2016-07-06 00:00:00,p1237811,1.0,8000.0,2016.0,7.0,0,,4.0,30615.0
c188648,,1,1.0,1,1,1.0,1.0,55.0,8.0,2016-07-06 00:00:00,p1119071,1.0,1091.0,2016.0,7.0,1,,1.0,5514.0
c299385,,1,1.0,1,1,1.0,1.0,71.0,2.0,2016-07-06 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,0,,1.0,2950.0
c261220,,1,1.0,1,1,1.0,1.0,73.0,3.0,2016-07-06 00:00:00,p1237811,1.0,8000.0,2016.0,7.0,1,,1.0,14950.0
c278409,,1,1.0,1,1,1.0,1.0,75.0,1.0,2016-07-06 00:00:00,p1237811,1.0,8000.0,2016.0,7.0,0,,3.0,15200.0
c163488,,1,1.0,1,1,1.0,1.0,87.0,1.0,2016-07-06 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,7.0,20650.0
c084251,,1,1.0,1,1,1.0,1.0,107.0,2.0,2016-07-06 00:00:00,p1005771,1.0,1850.0,2016.0,7.0,0,,3.0,7436.0
c156419,,1,1.0,1,1,1.0,1.0,113.0,1.0,2016-07-06 00:00:00,p1284851,2.0,5500.0,2016.0,7.0,0,,19.0,69345.0
c070852,,1,1.0,1,1,1.0,1.0,117.0,2.0,2016-07-06 00:00:00,p1005771,1.0,1850.0,2016.0,7.0,0,,10.0,27420.0
c118079,,1,1.0,1,1,1.0,1.0,119.0,5.0,2016-07-06 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,0,,13.0,58424.0
c140393,,1,1.0,1,1,1.0,1.0,121.0,2.0,2016-07-06 00:00:00,p1149411,1.0,1000.0,2016.0,7.0,0,,22.0,161626.0
c117841,,1,1.0,1,1,1.0,1.0,131.0,6.0,2016-07-06 00:00:00,p1246581,1.0,1136.0,2016.0,7.0,1,,3.0,11300.0
c095789,,1,1.0,1,1,1.0,1.0,145.0,4.0,2016-07-06 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,0,,9.0,37205.0
c296739,,1,1.0,1,1,1.0,1.0,149.0,2.0,2016-07-06 00:00:00,p1097821,1.0,1000.0,2016.0,7.0,0,,1.0,3727.0
c263517,,1,1.0,1,1,1.0,1.0,153.0,4.0,2016-07-06 00:00:00,p1012881,1.0,1600.0,2016.0,7.0,0,,6.0,40450.0
c079691,,1,1.0,1,1,1.0,1.0,169.0,3.0,2016-07-06 00:00:00,p1097821,2.0,1940.0,2016.0,7.0,0,,3.0,12607.0
c167075,,1,1.0,1,1,1.0,1.0,175.0,2.0,2016-07-06 00:00:00,p1005891,1.0,1950.0,2016.0,7.0,1,,,
c056795,,1,1.0,1,1,1.0,1.0,211.0,2.0,2016-07-06 00:00:00,p1191881,1.0,1750.0,2016.0,7.0,0,,6.0,18300.0
c282489,,1,1.0,1,1,1.0,1.0,223.0,3.0,2016-07-06 00:00:00,p1005891,1.0,1950.0,2016.0,7.0,0,,9.0,54205.0
c256744,,1,1.0,1,1,1.0,1.0,225.0,1.0,2016-07-06 00:00:00,p1052661,1.0,1455.0,2016.0,7.0,0,,11.0,13602.0
c271068,,1,1.0,1,1,1.0,1.0,9.0,1.0,2016-07-06 00:00:00,p1012761,1.0,1900.0,2016.0,7.0,0,,6.0,94500.0
c051125,,1,1.0,1,1,1.0,1.0,13.0,4.0,2016-07-06 00:00:00,p1005891,1.0,1950.0,2016.0,7.0,0,,10.0,46750.0
c216478,,1,1.0,1,1,1.0,1.0,15.0,5.0,2016-07-06 00:00:00,p1012641,1.0,1100.0,2016.0,7.0,1,,1.0,11715.0
c076461,,1,1.0,1,1,1.0,1.0,23.0,4.0,2016-07-06 00:00:00,p1144371,2.0,2500.0,2016.0,7.0,0,,3.0,8250.0
c150417,,1,1.0,1,1,1.0,1.0,77.0,2.0,2016-07-06 00:00:00,p1149391,10.0,9090.0,2016.0,7.0,0,,12.0,51749.0
c170363,,1,1.0,1,1,1.0,1.0,91.0,1.0,2016-07-06 00:00:00,p1030071,1.0,2450.0,2016.0,7.0,0,,12.0,54873.0
c059876,,1,1.0,1,1,1.0,1.0,93.0,1.0,2016-07-06 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,,12.0,80056.0
c212211,,1,1.0,1,1,1.0,1.0,119.0,2.0,2016-07-06 00:00:00,p1005891,1.0,1950.0,2016.0,7.0,0,,6.0,15750.0
c263277,,1,1.0,1,1,1.0,1.0,23.0,3.0,2016-07-07 00:00:00,p1144371,1.0,1250.0,2016.0,7.0,0,,12.0,60204.0
c048774,,1,1.0,1,1,1.0,1.0,29.0,2.0,2016-07-07 00:00:00,p1012581,1.0,1050.0,2016.0,7.0,0,,12.0,63560.0
c172837,,1,1.0,1,1,1.0,1.0,35.0,1.0,2016-07-07 00:00:00,p1052661,1.0,1455.0,2016.0,7.0,0,,4.0,24200.0
